"council","acc_year","acc_month","acc_nos","acc_vehicles","acc_persons","acc_cyclists","acc_females","acc_males","acc_deaths","acc_injs","acc_avgage","acc_avgsev","acc_lat","acc_long"
"Wyndham","2006","6","14","24","31","0","10","20","0","19","32.096774193","2.500000000","-37.87997487002504","144.68702743134918"
"Wyndham","2006","7","15","30","39","0","17","20","0","18","30.216216216","2.666666666","-37.88114126893636","144.69048896997572"
"Wyndham","2006","8","17","31","35","3","12","17","0","20","33.468750000","2.647058823","-37.881203329709344","144.68564608613528"
"Wyndham","2006","9","19","34","49","2","20","25","0","24","37.851063829","2.368421052","-37.879280535762675","144.70383495961644"
"Wyndham","2006","10","23","45","77","4","30","38","2","38","28.270270270","2.304347826","-37.88368475280661","144.68159342265324"
"Wyndham","2006","11","14","21","27","0","10","15","0","17","28.480000000","2.357142857","-37.868820424110076","144.6835500393629"
"Wyndham","2006","12","17","30","44","1","21","18","0","30","29.853658536","2.352941176","-37.87991512993363","144.69753371417778"
"Wyndham","2007","1","16","31","46","2","19","21","0","22","29.000000000","2.687500000","-37.874796531059246","144.6817013005486"
"Wyndham","2007","2","21","37","49","1","17","30","3","27","34.425531914","2.238095238","-37.88542976797014","144.67480288843248"
"Wyndham","2007","3","23","46","59","1","12","44","0","30","37.771929824","2.652173913","-37.87446100310526","144.7092438474927"
"Wyndham","2007","4","22","44","58","6","17","37","0","29","30.637931034","2.590909090","-37.87157279608463","144.6827820590023"
"Wyndham","2007","5","16","32","40","2","15","23","0","21","26.552631578","2.312500000","-37.87620190347198","144.68311621604627"
"Wyndham","2007","6","26","47","71","1","27","37","0","33","29.728571428","2.500000000","-37.88032795348862","144.69360350817288"
"Wyndham","2007","7","23","43","67","1","27","34","0","31","26.682539682","2.434782608","-37.87413150117438","144.68759774810889"
"Wyndham","2007","8","14","24","29","0","6","21","0","19","32.814814814","2.571428571","-37.87502429215686","144.6764240705987"
"Wyndham","2007","9","18","35","46","1","25","16","0","32","28.333333333","2.500000000","-37.86555533738825","144.6977790200457"
"Wyndham","2007","10","25","44","68","2","21","43","0","38","29.179104477","2.440000000","-37.8668148566034","144.69263619823755"
"Wyndham","2007","11","24","46","57","3","17","37","0","29","33.436363636","2.291666666","-37.87714373049685","144.69943356262976"
"Wyndham","2007","12","24","46","75","1","28","44","0","43","28.465753424","2.333333333","-37.87140952672741","144.7022584446657"
"Wyndham","2008","1","15","27","36","0","16","19","0","23","31.571428571","2.533333333","-37.87398085124869","144.71469432650719"
"Wyndham","2008","2","22","39","57","2","31","26","0","35","30.456140350","2.454545454","-37.86368000500434","144.6765039516448"
"Wyndham","2008","3","19","30","45","1","16","26","0","24","31.500000000","2.368421052","-37.86447946964881","144.69094697279093"
"Wyndham","2008","4","21","35","58","0","21","37","1","28","31.155172413","2.285714285","-37.86457481133345","144.71097230511455"
"Wyndham","2008","5","13","28","35","0","12","19","0","19","32.342857142","2.538461538","-37.875161933815356","144.7054405175099"
"Wyndham","2008","6","23","46","60","1","22","33","0","31","33.052631578","2.521739130","-37.87633252140893","144.70218832289697"
"Wyndham","2008","7","19","39","55","0","17","34","2","30","36.370370370","2.315789473","-37.86590681312875","144.70936952124123"
"Wyndham","2008","8","20","32","46","1","16","25","1","25","30.097560975","2.450000000","-37.884282272097906","144.68319776525803"
"Wyndham","2008","9","12","24","28","0","16","12","0","15","39.964285714","2.666666666","-37.872712739203784","144.70571994717284"
"Wyndham","2008","10","21","37","56","3","14","40","3","25","30.981481481","2.190476190","-37.877320730081024","144.6935589647153"
"Wyndham","2008","11","15","28","35","1","11","18","0","20","29.757575757","2.400000000","-37.8814286412523","144.71180288459584"
"Wyndham","2008","12","23","44","66","1","26","35","1","28","26.937500000","2.260869565","-37.876615752915235","144.71814877093666"
"Wyndham","2009","1","19","28","44","1","19","21","0","25","29.317073170","2.578947368","-37.8785762395489","144.6920738759114"
"Wyndham","2009","2","23","49","70","3","23","39","0","34","29.014285714","2.434782608","-37.87283237286188","144.69637871244865"
"Wyndham","2009","3","23","45","53","1","18","32","0","30","35.705882352","2.695652173","-37.867007274139795","144.6894720855863"
"Wyndham","2009","4","22","40","58","1","26","31","0","30","32.775862068","2.363636363","-37.874035936862555","144.70480868091107"
"Wyndham","2009","5","20","39","44","0","15","24","0","23","35.536585365","2.500000000","-37.8768291500693","144.6977182350745"
"Wyndham","2009","6","19","37","58","1","23","33","0","28","32.315789473","2.578947368","-37.87448709125999","144.68351869459423"
"Wyndham","2009","7","25","39","68","0","23","39","2","33","28.063492063","2.120000000","-37.86996972196342","144.70890664776095"
"Wyndham","2009","8","22","40","55","3","17","29","0","27","36.673076923","2.772727272","-37.865882486643606","144.71150539844575"
"Wyndham","2009","9","24","39","56","1","19","25","0","33","28.880000000","2.583333333","-37.86614821852503","144.6820126900343"
"Wyndham","2009","10","24","40","63","1","27","32","1","36","26.393442622","2.541666666","-37.87038937248803","144.6842366941912"
"Wyndham","2009","11","26","45","64","0","30","30","0","28","31.161290322","2.692307692","-37.86909318033028","144.71882235571667"
"Wyndham","2009","12","25","49","84","2","38","42","1","32","31.619047619","2.520000000","-37.86928473533478","144.69583203901533"
"Wyndham","2010","1","22","40","66","2","19","33","0","31","29.048387096","2.590909090","-37.878818191528595","144.67579705483604"
"Wyndham","2010","2","22","40","53","0","24","28","1","30","33.905660377","2.500000000","-37.87615916311416","144.6901000809025"
"Wyndham","2010","3","19","33","53","3","21","28","0","29","30.235294117","2.526315789","-37.872361965695234","144.69349824932794"
"Wyndham","2010","4","17","35","45","2","22","22","0","19","30.733333333","2.705882352","-37.866092927706916","144.69426782441275"
"Wyndham","2010","5","22","43","65","1","24","34","3","36","32.967213114","2.636363636","-37.87326783875389","144.6880884591762"
"Wyndham","2010","6","19","39","57","1","24","25","0","27","29.500000000","2.684210526","-37.86251010351653","144.7148430198999"
"Wyndham","2010","7","21","41","54","6","17","33","0","26","32.941176470","2.523809523","-37.87516222821125","144.67721877513688"
"Wyndham","2010","8","30","58","79","4","28","43","0","41","28.368421052","2.700000000","-37.86696132569762","144.71464996220595"
"Wyndham","2010","9","18","34","56","3","28","24","0","28","27.232142857","2.777777777","-37.86503507670946","144.68823890176563"
"Wyndham","2010","10","32","62","86","2","36","43","0","42","33.146341463","2.625000000","-37.86495228488535","144.7051404049334"
"Wyndham","2010","11","15","26","36","2","13","23","0","17","32.972222222","2.666666666","-37.85964825635301","144.69963885657904"
"Wyndham","2010","12","16","33","53","1","19","32","0","26","29.075471698","2.812500000","-37.87739430334162","144.69250104466923"
"Wyndham","2011","1","19","29","38","1","22","11","0","25","30.628571428","2.842105263","-37.86175445063284","144.70524718137247"
"Wyndham","2011","2","19","41","49","1","17","30","0","23","31.166666666","2.684210526","-37.86625676807076","144.70560774233118"
"Wyndham","2011","3","27","50","63","2","24","33","4","31","33.258064516","2.555555555","-37.86844083867051","144.6911183863957"
"Wyndham","2011","4","13","24","29","0","11","16","0","17","32.178571428","2.461538461","-37.88124904204374","144.68576195557523"
"Wyndham","2011","5","25","45","67","2","25","37","1","39","29.590909090","2.600000000","-37.87256785950682","144.6952843054372"
"Wyndham","2011","6","25","44","63","0","24","31","2","33","28.000000000","2.200000000","-37.8737061624245","144.68242933412822"
"Wyndham","2011","7","22","41","66","2","21","33","2","32","25.714285714","2.409090909","-37.885463846349005","144.6964622902607"
"Wyndham","2011","8","22","38","47","0","17","24","0","31","33.333333333","2.500000000","-37.86803251984731","144.7125650569964"
"Wyndham","2011","9","18","31","50","3","18","26","0","26","26.446808510","2.611111111","-37.87442514963543","144.6944757715704"
"Wyndham","2011","10","20","40","54","1","18","32","0","31","31.226415094","2.550000000","-37.87753296190147","144.6954931512796"
"Wyndham","2011","11","25","50","67","0","39","24","0","38","28.611940298","2.720000000","-37.86522672133154","144.71724893898184"
"Wyndham","2011","12","17","30","45","0","16","23","0","27","38.450000000","2.294117647","-37.87628958126619","144.68839892757126"
"Wyndham","2012","1","21","41","52","0","16","34","0","24","33.568627450","2.571428571","-37.86452687917528","144.70899731808123"
"Wyndham","2012","2","27","50","71","1","26","38","0","39","30.623188405","2.592592592","-37.8721409919859","144.69671294907826"
"Wyndham","2012","3","22","49","64","1","21","42","0","29","34.781250000","2.818181818","-37.87302681793853","144.68908247257895"
"Wyndham","2012","4","19","37","50","0","21","27","0","27","29.938775510","2.684210526","-37.878003753385606","144.70460664639572"
"Wyndham","2012","5","31","58","83","0","38","40","1","40","32.935897435","2.483870967","-37.87368475620381","144.69911599821882"
"Wyndham","2012","6","25","49","70","1","20","40","1","32","29.772727272","2.600000000","-37.86842698437045","144.70779831042796"
"Wyndham","2012","7","26","50","64","3","19","35","2","29","32.166666666","2.576923076","-37.87727761709345","144.68571529450705"
"Wyndham","2012","8","34","65","83","1","29","44","0","42","32.782051282","2.676470588","-37.86668776684664","144.702672341042"
"Wyndham","2012","9","27","52","72","0","25","42","2","33","34.000000000","2.444444444","-37.87312620644979","144.70508692665996"
"Wyndham","2012","10","32","62","76","2","30","37","3","38","32.228571428","2.562500000","-37.86446875436467","144.7047764742168"
"Wyndham","2012","11","14","29","40","0","17","19","0","17","30.641025641","2.642857142","-37.86256238122026","144.70447786956112"
"Wyndham","2012","12","20","42","52","0","18","32","0","23","36.196078431","2.450000000","-37.86568101079249","144.71217471979648"
"Wyndham","2013","1","20","37","49","2","16","30","1","26","31.404255319","2.450000000","-37.8734133853137","144.69503148511518"
"Wyndham","2013","2","21","42","57","0","23","31","0","29","30.836363636","2.571428571","-37.8665703634121","144.70959900429648"
"Wyndham","2013","3","23","44","56","0","18","37","1","33","41.732142857","2.521739130","-37.88072057468741","144.70328638757354"
"Wyndham","2013","4","31","56","71","2","32","37","1","38","34.285714285","2.516129032","-37.870487931523314","144.71367057355764"
"Wyndham","2013","5","27","51","68","3","17","38","0","30","28.606060606","2.703703703","-37.870908214872806","144.69618928012864"
"Wyndham","2013","6","26","54","69","2","26","34","0","32","32.194029850","2.692307692","-37.8775059530869","144.70010152687368"
"Yarra","2006","1","18","44","60","3","24","34","0","20","33.172413793","2.944444444","-37.809114371274845","144.9970334266034"
"Yarra","2006","2","25","49","62","11","22","32","1","27","34.894736842","2.560000000","-37.802128412118236","144.99045305004248"
"Yarra","2006","3","25","50","62","7","13","39","0","28","34.775862068","2.800000000","-37.807538932863764","144.995223207378"
"Yarra","2006","4","22","41","57","8","19","30","0","25","29.566037735","2.636363636","-37.805545457575995","144.98947673373792"
"Yarra","2006","5","23","46","55","6","17","31","1","23","32.886792452","2.434782608","-37.80656686658097","144.99200409114346"
"Yarra","2006","6","13","23","31","4","12","15","0","18","33.750000000","2.384615384","-37.80561646419338","144.99210697617912"
"Yarra","2006","7","27","49","56","13","17","29","2","27","34.959183673","2.518518518","-37.81155894932339","144.99379131028857"
"Yarra","2006","8","17","30","36","4","11","18","0","17","31.031250000","2.705882352","-37.80699186531984","144.99691077216704"
"Yarra","2006","9","27","48","68","9","23","34","0","32","32.114754098","2.592592592","-37.804629382085835","144.9923815955293"
"Yarra","2006","10","26","51","56","7","15","29","0","30","28.153846153","2.653846153","-37.80878796777389","144.99221552730995"
"Yarra","2006","11","32","67","80","13","30","44","0","36","40.640000000","2.500000000","-37.80693339752185","144.99660127243033"
"Yarra","2006","12","22","37","49","5","15","21","0","24","35.190476190","2.363636363","-37.80133138147043","144.9880383076885"
"Yarra","2007","1","19","38","46","4","22","21","1","20","37.909090909","2.526315789","-37.80357318173351","144.99091870044583"
"Yarra","2007","2","23","41","63","7","18","31","0","25","30.576923076","2.608695652","-37.80225346493235","144.98932850001967"
"Yarra","2007","3","39","62","80","14","29","36","1","42","32.043478260","2.538461538","-37.805005126123795","144.99221620780008"
"Yarra","2007","4","21","37","42","10","15","23","0","21","35.794871794","2.809523809","-37.804458428446836","144.99162153715915"
"Yarra","2007","5","38","68","101","13","30","54","0","48","30.153846153","2.526315789","-37.80809396061729","144.99368173706003"
"Yarra","2007","6","15","29","41","6","16","18","0","15","31.108108108","2.666666666","-37.80596222470432","144.991611698412"
"Yarra","2007","7","29","47","54","8","19","28","0","33","33.448979591","2.620689655","-37.80267191450016","144.993802891192"
"Yarra","2007","8","29","52","75","9","28","39","0","34","31.442857142","2.620689655","-37.80637059082793","144.99138232699386"
"Yarra","2007","9","29","55","75","3","32","36","0","40","34.811594202","2.517241379","-37.80571117900397","144.99360814679034"
"Yarra","2007","10","30","59","68","8","21","42","0","32","31.769230769","2.433333333","-37.8050354733408","144.990002617114"
